Jul 04, 2022, 12:27:21:    Windows system error .. 系统找不到指定的路径。 .. File: C:\Users\songyang\Desktop (18.05, Oct 29, 2020)
Jul 05, 2022, 19:38:17:    Windows system error .. 系统找不到指定的路径。 .. File: C:\Users\songyang\Desktop (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:02:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Topic #369: 八、组织过程资产、经验教训、问题、风险的区分 （一)、组织过程资产和经验教训的区别： 组织过程资产包括：模版、数据库、经验教训三大类； 模版和数据库是相对客观的资料，经验教训都是主观总结出来的成功与失败之处。  (二)、经验教训和问题的区别： 1、经验教训必须和主动选择有关，你的选择让你感到得意或后悔的事情，叫经验教训： . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:06:    Element missing from the priority queue .. Topic #370: 九、PMBOK第四章，有三个过程必须由项目经理实施，不能委托或授权他人： 4.2制定项目管理计划； 4.6实施整体变更控制过程； 4.7结束项目或阶段。 十、验收可交付成果和项目（或阶段）收尾的联系及区别： 1、验收可交付成果，属于确认范围过程(5.5)，是局部验收（针对单个可交付成果），属于监控过程组，不是收尾内容。 . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:09:    Element missing from the priority queue .. Topic #371: 十二、挣值计算EAC、ETC基本套路： 很多人很头疼这种题目，这类题目也是有简便套路的，套路就是： 1、先写出3个变量BAC、EV、AC; 2、再套两个或一个公式（一共有四个公式） ETC=BAC-EV 特殊原因偏差 ETC=(BAC-EV)/CPI 一般原因偏差找卓 EAC=BAC-CV特殊原因偏差 EAC=BAC/CPI 一般原因偏差 . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:12:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Topic #370: 九、PMBOK第四章，有三个过程必须由项目经理实施，不能委托或授权他人： 4.2制定项目管理计划； 4.6实施整体变更控制过程； 4.7结束项目或阶段。 十、验收可交付成果和项目（或阶段）收尾的联系及区别： 1、验收可交付成果，属于确认范围过程(5.5)，是局部验收（针对单个可交付成果），属于监控过程组，不是收尾内容。 . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:17:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Topic #371: 十二、挣值计算EAC、ETC基本套路： 很多人很头疼这种题目，这类题目也是有简便套路的，套路就是： 1、先写出3个变量BAC、EV、AC; 2、再套两个或一个公式（一共有四个公式） ETC=BAC-EV 特殊原因偏差 ETC=(BAC-EV)/CPI 一般原因偏差找卓 EAC=BAC-CV特殊原因偏差 EAC=BAC/CPI 一般原因偏差 . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:20:    Element missing from the priority queue .. Topic #372: 十五、公差（允差）与控制线的区别及考点： 1、公差、允差也叫规格线，由客户或合同设定，判断产品是否合格的，是否是次品。 2、控制线由项目经理设定，是用来判断过程是否失控，过程失控不代表产品出现次品，但要停工改进过程。 3、过程失控有1点法则（一个测量点超出控制线），和7点法则（连续7个点在均值线同侧）。 . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:23:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Topic #372: 十五、公差（允差）与控制线的区别及考点： 1、公差、允差也叫规格线，由客户或合同设定，判断产品是否合格的，是否是次品。 2、控制线由项目经理设定，是用来判断过程是否失控，过程失控不代表产品出现次品，但要停工改进过程。 3、过程失控有1点法则（一个测量点超出控制线），和7点法则（连续7个点在均值线同侧）。 . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:28:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Topic #373: 十七、选输入还是选工具？ (南京卓而越版权所有，禁止抄袭)1、题目问题中说“"使用什么来。。。？”，一般问的是工具，在选项中找工具2、题目问题中说“。。。要考虑什么？”、“查看什么”，一般问的是输入，在选项中找输入。 十八、选大的，还是选小的？（南京卓而越版权所有，禁止抄袭）看题目问题，问的是大的，就选大的；问的是小的，就选小的。 举例： . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:33:    Element missing from the priority queue .. Topic #374: 二十一：需要培训团队成员的三个情景： 1、能力不够要培训； 2、不懂本公司的规矩要培训； 3、有错误概念要培训。 二十二、使用成本效益分析的三个常见情景： 1、商业论证； 2、质量成本： 3、选择备选方案。 二十三、项目收尾(4.7)的两项主要工作： 1、移交最终产品、服务、成果（移交前要先验收）2、更新组织过程资产（常用总结经验教训川来代表） . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:41:    Element missing from the priority queue .. Topic #376: 二十一：需要培训团队成员的三个情景： 1、能力不够要培训； 2、不懂本公司的规矩要培训； 3、有错误概念要培训。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:44:    Element missing from the priority queue .. Item #377: 二十一：需要培训团队成员的三个情景： 1、[.]要培训； 2、不懂本公司的规矩要培训； 3、有错误概念要培训。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:48:    Element missing from the priority queue .. Topic #378: 二十二、使用成本效益分析的三个常见情景： 1、商业论证； 2、质量成本： 3、选择备选方案。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:32:52:    Element missing from the priority queue .. Item #396: 三十、当地传统节假日导致项目进度延误，如何避免？ 项目经理应创建[.]。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:00:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Item #396: 三十、当地传统节假日导致项目进度延误，如何避免？ 项目经理应创建[.]。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:04:    Element missing from the priority queue .. Topic #395: 三十、当地传统节假日导致项目进度延误，如何避免？ 项目经理应创建资源日历。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:13:    Missing element in the repetition schedule on 7/30/2022 .. Not found: Topic #395: 三十、当地传统节假日导致项目进度延误，如何避免？ 项目经理应创建资源日历。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:16:    Element missing from the priority queue .. Item #394: 二十九、[.]可以指导： 1、解决冲突；(也可以预防冲突) 2、召开会议： 3、制定决策。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:19:    Missing element in the repetition schedule on 8/24/2022 .. Not found: Item #394: 二十九、[.]可以指导： 1、解决冲突；(也可以预防冲突) 2、召开会议： 3、制定决策。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:23:    Element missing from the priority queue .. Item #392: 二十八、使用互动式沟通（交互式沟通）的情景： 需要达成一致意见的沟通，要使用[.]，如： 批准项目章程、批准项目管理计划、批准变更签订合同、分配任务、解决冲突、解决需求意见不一致等； ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:25:    Missing element in the repetition schedule on 8/31/2022 .. Not found: Item #392: 二十八、使用互动式沟通（交互式沟通）的情景： 需要达成一致意见的沟通，要使用[.]，如： 批准项目章程、批准项目管理计划、批准变更签订合同、分配任务、解决冲突、解决需求意见不一致等； ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:29:    Element missing from the priority queue .. Item #390: 二十七、防止团队成员工作重叠（撞车）的两个正确选项： 1、[.](预测型项目)； 2、每日站会（敏捷项目）。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:36:    Missing element in the repetition schedule on 9/20/2022 .. Not found: Item #390: 二十七、防止团队成员工作重叠（撞车）的两个正确选项： 1、[.](预测型项目)； 2、每日站会（敏捷项目）。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:44:    Element missing from the priority queue .. Item #388: 二十六、4.4知识管理的三个主要考点： 1、不仅是利用现有知识，而是还要利用现有知识[.]； 2、项目全生命周期中记录、更新经验教训；（收尾时更新到公司共享知识库或组织过程资产中） 3、项目经理要为分享知识创造相互信任的氛围。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:47:    Missing element in the repetition schedule on 8/31/2022 .. Not found: Item #388: 二十六、4.4知识管理的三个主要考点： 1、不仅是利用现有知识，而是还要利用现有知识[.]； 2、项目全生命周期中记录、更新经验教训；（收尾时更新到公司共享知识库或组织过程资产中） 3、项目经理要为分享知识创造相互信任的氛围。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:51:    Element missing from the priority queue .. Item #386: 二十五、如何区分风险识别还是风险发生？. 1、题目出现“可能”字样，一般理解为[.]； 2、题目出现“将”、“确定”等字样，可理解为风险发生： 3、资源出问题、供应商出问题大多情况下都是当成风险识别而非发生，因为从对影响项目的角度，即使资源、供应商已出现问题，当前也只是“可能”影响项目。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:53:    Missing element in the repetition schedule on 8/31/2022 .. Not found: Item #386: 二十五、如何区分风险识别还是风险发生？. 1、题目出现“可能”字样，一般理解为[.]； 2、题目出现“将”、“确定”等字样，可理解为风险发生： 3、资源出问题、供应商出问题大多情况下都是当成风险识别而非发生，因为从对影响项目的角度，即使资源、供应商已出现问题，当前也只是“可能”影响项目。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:33:57:    Element missing from the priority queue .. Item #383: 二十四、看到“防止”“确保”“避免”要往两个方向考虑： 1、利用[.]： 2、执行质量保证或管理质量(8.2)工作，如过程改进、质量审计、根本原因分析等。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:00:    Missing element in the repetition schedule on 9/5/2022 .. Not found: Item #383: 二十四、看到“防止”“确保”“避免”要往两个方向考虑： 1、利用[.]： 2、执行质量保证或管理质量(8.2)工作，如过程改进、质量审计、根本原因分析等。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:04:    Element missing from the priority queue .. Item #381: 二十三、项目收尾(4.7)的两项主要工作： 1、[.]  2、更新组织过程资产（常用总结经验教训来代表） ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:06:    Missing element in the repetition schedule on 8/30/2022 .. Not found: Item #381: 二十三、项目收尾(4.7)的两项主要工作： 1、[.]  2、更新组织过程资产（常用总结经验教训来代表） ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:11:    Element missing from the priority queue .. Item #379: 二十二、使用成本效益分析的三个常见情景： 1、[.]； 2、质量成本： 3、选择备选方案。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:14:    Missing element in the repetition schedule on 7/18/2022 .. Not found: Item #379: 二十二、使用成本效益分析的三个常见情景： 1、[.]； 2、质量成本： 3、选择备选方案。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:18:    Missing element in the repetition schedule on 8/10/2022 .. Not found: Item #377: 二十一：需要培训团队成员的三个情景： 1、[.]要培训； 2、不懂本公司的规矩要培训； 3、有错误概念要培训。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:22:    Missing element in the repetition schedule on 7/9/2022 .. Not found: Topic #374: 二十一：需要培训团队成员的三个情景： 1、能力不够要培训； 2、不懂本公司的规矩要培训； 3、有错误概念要培训。 二十二、使用成本效益分析的三个常见情景： 1、商业论证； 2、质量成本： 3、选择备选方案。 二十三、项目收尾(4.7)的两项主要工作： 1、移交最终产品、服务、成果（移交前要先验收）2、更新组织过程资产（常用总结经验教训川来代表） . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:30:    Element missing from the priority queue .. Item #375: 一、PMP考试中，比项目章程更优先的两个选项：新项目、新任项目经理的题一般都是首选[.]。但是如果此类题目选项中有： 1、了解商业需求（注意，不是“收集”，是“了解”或“分析”，商业需求指SOW工作说明简称SOW)； 2、执行商业论证；则优先于项目章程选项。2较常见，1较少见。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:33:    Missing element in the repetition schedule on 7/22/2022 .. Not found: Item #375: 一、PMP考试中，比项目章程更优先的两个选项：新项目、新任项目经理的题一般都是首选[.]。但是如果此类题目选项中有： 1、了解商业需求（注意，不是“收集”，是“了解”或“分析”，商业需求指SOW工作说明简称SOW)； 2、执行商业论证；则优先于项目章程选项。2较常见，1较少见。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:39:    Element missing from the priority queue .. Topic #323: 一、可交成果完成后，客户或相关方说不正确、未满需求或对结果不满意）问下一步做什么？可选： 1、对比范围说明书； 2、查看需求跟踪矩阵； 3、对比验收标准。 如果问如何避免，可选： 1、创建需求跟踪矩阵； 2、找相关方收集需求，让相关方参与定义范围。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:41:    Missing element in the repetition schedule on 7/23/2022 .. Not found: Topic #323: 一、可交成果完成后，客户或相关方说不正确、未满需求或对结果不满意）问下一步做什么？可选： 1、对比范围说明书； 2、查看需求跟踪矩阵； 3、对比验收标准。 如果问如何避免，可选： 1、创建需求跟踪矩阵； 2、找相关方收集需求，让相关方参与定义范围。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:43:    Element missing from the priority queue .. Topic #304: 二、PMP考试中第五章常见的关键词 1、受众多、分布广、快速、统计分析——问卷调查或调研； 2、产生大量创意——头脑风暴； 3、给创意排序、投票排序——名义组技术； 4、强调有专业人士主持会议——焦点小组会议； 5、如何确保需求在结果中实现、需求和可交付成果对应关系——需求跟踪矩阵； 6、各方需求不一致——引导、引导式研讨会； . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:46:    Missing element in the repetition schedule on 7/24/2022 .. Not found: Topic #304: 二、PMP考试中第五章常见的关键词 1、受众多、分布广、快速、统计分析——问卷调查或调研； 2、产生大量创意——头脑风暴； 3、给创意排序、投票排序——名义组技术； 4、强调有专业人士主持会议——焦点小组会议； 5、如何确保需求在结果中实现、需求和可交付成果对应关系——需求跟踪矩阵； 6、各方需求不一致——引导、引导式研讨会； . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:54:    Element missing from the priority queue .. Topic #325: 一、进度情景题答题套路(南京卓而越版权所有梨禁止抄袭)1、先判断时间不够多(进度延误，或希望提前完工)，还是资源不够。 2、时间不够，有三个选项可以选：进度压宿、赶工、快速跟进。 如果强调不能增加成本，或者关键路径上并不都是强制依赖关系，选快速跟进； 如果强调成本有富余(CPI>1， CV>0) ， 或者资源有富余， 选赶工； 如果没有特殊提示， . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:56:    Missing element in the repetition schedule on 7/23/2022 .. Not found: Topic #325: 一、进度情景题答题套路(南京卓而越版权所有梨禁止抄袭)1、先判断时间不够多(进度延误，或希望提前完工)，还是资源不够。 2、时间不够，有三个选项可以选：进度压宿、赶工、快速跟进。 如果强调不能增加成本，或者关键路径上并不都是强制依赖关系，选快速跟进； 如果强调成本有富余(CPI>1， CV>0) ， 或者资源有富余， 选赶工； 如果没有特殊提示， . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:34:59:    Element missing from the priority queue .. Topic #326: 二、PMP考试中，能事先防止、避免进度延误的常见正确选项： 1、创建、使用资源日历； 2、进行假设情景分析（识别进度风险）； 3、（为进度风险）预留时间储备（缓冲）； 4、考虑外部依赖关系。 这类题目一般会反着考，先描述进度延误，然后问事先应该做什么来避免。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:01:    Missing element in the repetition schedule on 7/8/2022 .. Not found: Topic #326: 二、PMP考试中，能事先防止、避免进度延误的常见正确选项： 1、创建、使用资源日历； 2、进行假设情景分析（识别进度风险）； 3、（为进度风险）预留时间储备（缓冲）； 4、考虑外部依赖关系。 这类题目一般会反着考，先描述进度延误，然后问事先应该做什么来避免。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:03:    Element missing from the priority queue .. Topic #327: 三、PMP考试中第六章常见关键词: (南京卓而越版权月1、不延长关键路径--资源平滑2、增加资源-一赶工3、显示活动之间的逻辑关系或依赖关系-一网络图4、显示进展情况-一横道图(甘特图) ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:05:    Missing element in the repetition schedule on 7/10/2022 .. Not found: Topic #327: 三、PMP考试中第六章常见关键词: (南京卓而越版权月1、不延长关键路径--资源平滑2、增加资源-一赶工3、显示活动之间的逻辑关系或依赖关系-一网络图4、显示进展情况-一横道图(甘特图) ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:10:    Element missing from the priority queue .. Topic #329: 一、挣值比大小的题目（南京卓而越版权所有禁止抄袭）1、根据PV、EV、AC，让你计算SV、CV，或SPl、CPl，并确定进度、成本绩效好坏； 2、根据SV、CV、或SPI、CPl，让你确定进度、成本绩效好坏； 3、注意，此类题目，除非选项中有“信息不全，无法判断”，都是按SV、CV大于零，好，小于零不好；SPl、CPl大于1好，小于1不好，来判断； . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:12:    Missing element in the repetition schedule on 7/18/2022 .. Not found: Topic #329: 一、挣值比大小的题目（南京卓而越版权所有禁止抄袭）1、根据PV、EV、AC，让你计算SV、CV，或SPl、CPl，并确定进度、成本绩效好坏； 2、根据SV、CV、或SPI、CPl，让你确定进度、成本绩效好坏； 3、注意，此类题目，除非选项中有“信息不全，无法判断”，都是按SV、CV大于零，好，小于零不好；SPl、CPl大于1好，小于1不好，来判断； . ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:14:    Element missing from the priority queue .. Topic #330: 二、PMP考试中,导致成本超支的几个常见选项:(南京卓1、应急储备预留不够(风险识别问题); 2、没有使用自下而上估算; 3、范围变更未走流程(未相应增加时间、成本)。 类似进度延误问题,上述三条也可以事先避免成本超支。 ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:17:    Missing element in the repetition schedule on 7/18/2022 .. Not found: Topic #330: 二、PMP考试中,导致成本超支的几个常见选项:(南京卓1、应急储备预留不够(风险识别问题); 2、没有使用自下而上估算; 3、范围变更未走流程(未相应增加时间、成本)。 类似进度延误问题,上述三条也可以事先避免成本超支。 ..  .. IMPORTANT! To prevent data loss do the following: 1. Back up your collection (e.g. with Ctrl+Shift+C) 2. Run File : Repair collection (Ctrl+F12) (18.05, Oct 29, 2020)
Aug 01, 2022, 10:35:19:    Element missing from the priority queue .. Topic #331: 三、各种成本（包括进度）估算方法的关键词：(南京卓而越版权所有禁止抄袭； 1、类比估算的关键词包括：相似的、另一个、早期、详细信息不足、粗略的； 2、参数估算的关键词包括：数据库、模型、统计方法、乘法、除法； 3、三点估算的关键词包括：风险、不确定性、提高估算准确性、最悲观、最乐观、最可能； . ..  .. Setting the maximum priority! (18.05, Oct 29, 2020)
